01/01/2021,Lawrence,Mississippi,28077,919,16
01/01/2021,Leake,Mississippi,28079,2069,57
01/01/2021,Lee,Mississippi,28081,7758,118
01/01/2021,Leflore,Mississippi,28083,2664,101
01/01/2021,Lincoln,Mississippi,28085,2592,79
01/01/2021,Lowndes,Mississippi,28087,4458,92
01/01/2021,Madison,Mississippi,28089,7294,136
01/01/2021,Marion,Mississippi,28091,1775,63
01/01/2021,Marshall,Mississippi,28093,2929,63
01/01/2021,Monroe,Mississippi,28095,3061,89
01/01/2021,Montgomery,Mississippi,28097,994,31
01/01/2021,Neshoba,Mississippi,28099,3032,142
01/01/2021,Newton,Mississippi,28101,1631,34
01/01/2021,Noxubee,Mississippi,28103,959,20
01/01/2021,Oktibbeha,Mississippi,28105,3453,76
01/01/2021,Panola,Mississippi,28107,3236,71
01/01/2021,Pearl River,Mississippi,28109,2633,81
01/01/2021,Perry,Mississippi,28111,890,30
01/01/2021,Pike,Mississippi,28113,2252,71
01/01/2021,Pontotoc,Mississippi,28115,3196,42
01/01/2021,Prentiss,Mississippi,28117,2129,42
01/01/2021,Quitman,Mississippi,28119,606,7
01/01/2021,Rankin,Mississippi,28121,8957,168
01/01/2021,Scott,Mississippi,28123,2146,40
01/01/2021,Sharkey,Mississippi,28125,390,17
01/01/2021,Simpson,Mississippi,28127,2064,64
01/01/2021,Smith,Mississippi,28129,1036,20
01/01/2021,Stone,Mississippi,28131,1202,18
01/01/2021,Sunflower,Mississippi,28133,2435,61
01/01/2021,Tallahatchie,Mississippi,28135,1240,33
01/01/2021,Tate,Mississippi,28137,2414,56
01/01/2021,Tippah,Mississippi,28139,2026,40
01/01/2021,Tishomingo,Mississippi,28141,1596,53
01/01/2021,Tunica,Mississippi,28143,759,19
01/01/2021,Union,Mississippi,28145,2865,42
01/01/2021,Walthall,Mississippi,28147,1012,34
01/01/2021,Warren,Mississippi,28149,2773,79
01/01/2021,Washington,Mississippi,28151,4322,116
01/01/2021,Wayne,Mississippi,28153,1698,27
01/01/2021,Webster,Mississippi,28155,789,18
01/01/2021,Wilkinson,Mississippi,28157,533,23
01/01/2021,Winston,Mississippi,28159,1854,51
01/01/2021,Yalobusha,Mississippi,28161,1014,33
01/01/2021,Yazoo,Mississippi,28163,2133,50
01/01/2021,Albany,New York,36001,11917,205
01/01/2021,Allegany,New York,36003,1876,73
01/01/2021,Broome,New York,36007,8301,206
01/01/2021,Cattaraugus,New York,36009,2585,44
01/01/2021,Cayuga,New York,36011,2997,23
01/01/2021,Chautauqua,New York,36013,3625,21
01/01/2021,Chemung,New York,36015,4585,96
01/01/2021,Chenango,New York,36017,1250,21
01/01/2021,Clinton,New York,36019,1158,8
01/01/2021,Columbia,New York,36021,1678,60
01/01/2021,Cortland,New York,36023,2107,35
01/01/2021,Delaware,New York,36025,726,11
01/01/2021,Dutchess,New York,36027,12379,237
01/01/2021,Erie,New York,36029,41988,1209
01/01/2021,Essex,New York,36031,616,16
01/01/2021,Franklin,New York,36033,781,9
01/01/2021,Fulton,New York,36035,1317,36
01/01/2021,Genesee,New York,36037,2767,53
01/01/2021,Greene,New York,36039,1383,23
01/01/2021,Hamilton,New York,36041,112,1
01/01/2021,Herkimer,New York,36043,2230,24
01/01/2021,Jefferson,New York,36045,1859,10
01/01/2021,Lewis,New York,36049,944,15
01/01/2021,Livingston,New York,36051,1928,25
01/01/2021,Madison,New York,36053,2337,66
01/01/2021,Monroe,New York,36055,34593,578
01/01/2021,Montgomery,New York,36057,1393,45
01/01/2021,Nassau,New York,36059,89460,2401
01/01/2021,New York City,New York,,436692,25186
01/01/2021,Niagara,New York,36063,8745,180
01/01/2021,Oneida,New York,36065,12425,253
01/01/2021,Onondaga,New York,36067,21508,432
01/01/2021,Ontario,New York,36069,3365,62
01/01/2021,Orange,New York,36071,23694,513
01/01/2021,Orleans,New York,36073,1397,63
01/01/2021,Oswego,New York,36075,3510,39
01/01/2021,Otsego,New York,36077,1229,16
01/01/2021,Putnam,New York,36079,4937,67
01/01/2021,Rensselaer,New York,36083,4415,82
01/01/2021,Rockland,New York,36087,27768,587
01/01/2021,Saratoga,New York,36091,5796,43
01/01/2021,Schenectady,New York,36093,6076,86
01/01/2021,Schoharie,New York,36095,572,5
01/01/2021,Schuyler,New York,36097,534,10
01/01/2021,Seneca,New York,36099,817,36
01/01/2021,St. Lawrence,New York,36089,2182,44
01/01/2021,Steuben,New York,36101,3467,120
01/01/2021,Suffolk,New York,36103,97931,2311
01/01/2021,Sullivan,New York,36105,3169,40
01/01/2021,Tioga,New York,36107,1711,54
01/01/2021,Tompkins,New York,36109,2114,14
01/01/2021,Ulster,New York,36111,5816,143
01/01/2021,Warren,New York,36113,1249,32
01/01/2021,Washington,New York,36115,874,16
01/01/2021,Wayne,New York,36117,2632,39
01/01/2021,Westchester,New York,36119,70613,1675
01/01/2021,Wyoming,New York,36121,1421,23
01/01/2021,Yates,New York,36123,522,11
02/01/2021,Autauga,Alabama,1001,4268,50
02/01/2021,Baldwin,Alabama,1003,13955,169
02/01/2021,Barbour,Alabama,1005,1528,33
02/01/2021,Bibb,Alabama,1007,1863,46
02/01/2021,Blount,Alabama,1009,4729,63
02/01/2021,Bullock,Alabama,1011,892,22
02/01/2021,Butler,Alabama,1013,1530,45
02/01/2021,Calhoun,Alabama,1015,9692,157
02/01/2021,Chambers,Alabama,1017,2386,63
02/01/2021,Cherokee,Alabama,1019,1435,22
02/01/2021,Chilton,Alabama,1021,3019,54
02/01/2021,Choctaw,Alabama,1023,492,22
02/01/2021,Clarke,Alabama,1025,2438,26
02/01/2021,Clay,Alabama,1027,1158,34
02/01/2021,Cleburne,Alabama,1029,1046,16
02/01/2021,Coffee,Alabama,1031,3678,38
02/01/2021,Colbert,Alabama,1033,4730,60
02/01/2021,Conecuh,Alabama,1035,865,17
02/01/2021,Coosa,Alabama,1037,523,7
02/01/2021,Covington,Alabama,1039,2948,40
